arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,n_train,cycle_steps,cum_step,cum_samples,cycle_wall_s,final_train_loss,final_val_mse_noisy,final_val_mse_clean,final_train_val_gap,best_val_mse_clean,step_of_best,handoff_step,best_at_boundary,rollout_std,truth_std,stable,batch_order_hash,vt_mtu@0.2,vt_mtu@0.3,vt_mtu@0.5,vt_mtu@0.8,effective_rank,dormant_frac,weight_norm,wnorm::body.0.weight,wnorm::body.2.weight,wnorm::body.4.weight,wnorm::head.weight,wratio::body.0.weight,wratio::body.2.weight,wratio::body.4.weight,wratio::head.weight
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,2000,6000,6000,1536000,16.213,nan,0.01469883,0.01090505,0.01469883,0.00466026,46,46,0,1.00332606,0.99916321,1,1949d6a0f7dfd389,0.6,0.85,1.3,2.25,96.9380722,0.0,22.79455424,13.06349945,13.23037529,13.17443562,0.57280117,1.00063897,1.01260529,1.00804825,0.96694344
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,102,500004,1,4000,6000,12000,3072000,14.103,nan,0.0130801,0.00851535,0.0130801,0.0047625,46,46,0,0.98625809,0.99916321,1,0cf4751c3b3ca1e0,0.75,1.0,1.5,2.4,97.29571533,0.0,22.85030125,13.15629101,13.23654461,13.17340088,0.55106288,1.00057821,1.01286522,1.00827514,0.96556971
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,103,500005,2,6000,6000,18000,4608000,14.111,nan,0.01300745,0.00820382,0.01300745,0.00461838,40,40,0,0.98040444,0.99916321,1,95e271ebb909b569,0.75,1.0,1.5,2.5,96.13000488,0.0,22.72259055,12.98206425,13.21066952,13.1511879,0.55371183,0.99974024,1.01083693,1.00637247,0.94858041
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,104,500006,3,8000,6000,24000,6144000,14.08,nan,0.01290187,0.0079224,0.01290187,0.00455153,46,46,0,0.99500376,0.99916321,1,9ac25a5a27aa15e6,0.75,0.95,1.5,2.5,96.28882599,0.0,22.82486843,13.11995697,13.23503017,13.16671181,0.55948591,1.00059175,1.01285969,1.00798471,0.96394758
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,105,500007,4,10000,6000,30000,7680000,14.057,nan,0.0129448,0.00814853,0.0129448,0.00480755,46,46,0,0.98446417,0.99916321,1,bf14292649ebd118,0.7,0.95,1.45,2.4,97.76230621,0.0,22.78243406,13.04744911,13.2273016,13.17313766,0.55705452,1.00058406,1.01243271,1.00783671,0.96311695
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,106,500008,5,12000,6000,36000,9216000,14.058,nan,0.01285508,0.00795719,0.01285508,0.0047554,46,46,0,0.99566877,0.99916321,1,2cfe2780ba0dda8b,0.75,1.0,1.5,2.55,95.26164246,0.0,22.75809106,13.01999855,13.22659683,13.15962505,0.54013985,1.00036358,1.01242052,1.00757503,0.95774901
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,107,500009,6,14000,6000,42000,10752000,14.041,nan,0.01285554,0.00802686,0.01285554,0.00463215,40,40,0,1.00671148,0.99916321,1,c2c572b2e58ec64b,0.75,1.05,1.55,2.45,98.66197205,0.0,22.76125624,13.06132317,13.20735836,13.14265537,0.55939037,0.99985319,1.01066418,1.00629389,0.95227365
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,108,500010,7,16000,6000,48000,12288000,14.048,nan,0.01285278,0.00781141,0.01285278,0.00481815,46,46,0,1.0105058,0.99916321,1,2021572ab6638b9d,0.75,1.0,1.5,2.55,95.165802,0.0,22.77432876,13.03042698,13.23044395,13.17258072,0.56257713,1.00080139,1.01299725,1.00807286,0.9670546
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,109,500011,8,18000,6000,54000,13824000,14.078,nan,0.01291602,0.00769782,0.01291602,0.00465758,40,40,0,0.98442388,0.99916321,1,489e23f51b008fc4,0.75,1.05,1.55,2.5,97.72655487,0.0,22.79489439,13.11849308,13.20627594,13.14564896,0.54638726,0.99983559,1.01102161,1.00662563,0.94935657
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,110,500012,9,20000,6000,60000,15360000,14.066,nan,0.0128928,0.00791616,0.0128928,0.00486875,46,46,0,1.01121283,0.99916321,1,040bcd59dd6721e7,0.8,1.05,1.55,2.55,100.15357208,0.0,22.78717131,13.07743073,13.21986389,13.15844727,0.57135469,1.00041701,1.0116881,1.00739504,0.96377957
