arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,256,0.898,2000,0.07035519,0.49940205,0.4946543,0.42904685,0.0,0.0,22.69080564
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,2,2,512,1.764,2000,0.50065583,0.73080122,0.72550517,0.23014539,0.0,0.0,22.68862376
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,3,3,768,1.82,2000,0.72668147,0.14636776,0.1411556,-0.58031371,0.05,0.08355,22.66230721
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,4,4,1024,1.875,2000,0.14557758,0.0482274,0.0431183,-0.09735018,0.1,0.1671,22.65862373
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,5,5,1280,1.925,2000,0.04770548,0.12494302,0.11987068,0.07723754,0.05,0.08355,22.66876551
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,6,6,1536,1.976,2000,0.12451883,0.05773517,0.05259685,-0.06678366,0.05,0.08355,22.67773001
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,7,7,1792,2.026,2000,0.05772642,0.05412032,0.04887019,-0.0036061,0.05,0.08355,22.69187914
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,8,8,2048,2.076,2000,0.05353501,0.14396003,0.13862,0.09042502,0.05,0.08355,22.71011137
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,9,9,2304,2.126,2000,0.14601551,0.0962873,0.09093935,-0.04972821,0.05,0.08355,22.72535809
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,11,11,2816,2.18,2000,0.06044399,0.06762996,0.06234402,0.00718597,0.05,0.08355,22.7602372
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,12,12,3072,2.23,2000,0.06779841,0.08597343,0.08065522,0.01817501,0.05,0.08355,22.77592577
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,14,14,3584,2.319,2000,0.06065525,0.02567223,0.02018816,-0.03498302,0.1,0.1671,22.79725122
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,16,16,4096,2.372,2000,0.03973444,0.0575558,0.05198773,0.01782136,0.05,0.08355,22.82121795
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,19,19,4864,2.429,2000,0.0354155,0.02696873,0.02145246,-0.00844677,0.1,0.1671,22.860432
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,22,22,5632,2.486,2000,0.03225949,0.02150268,0.01598866,-0.01075682,0.15,0.25065,22.89093489
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,26,26,6656,2.545,2000,0.02017024,0.02568755,0.02016733,0.00551732,0.1,0.1671,22.92337972
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,30,30,7680,2.606,2000,0.01977594,0.0162197,0.01072029,-0.00355624,0.2,0.3342,22.95893794
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,34,34,8704,2.666,2000,0.01739328,0.01536996,0.009845,-0.00202332,0.2,0.3342,22.98632465
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,40,40,10240,2.732,2000,0.01457029,0.01416076,0.00857687,-0.00040953,0.2,0.3342,23.01782522
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,46,46,11776,2.799,2000,0.01279496,0.01266162,0.00705032,-0.00013335,0.25,0.41775,23.04640395
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,54,54,13824,2.871,2000,0.01154333,0.01063724,0.0050333,-0.00090608,0.3,0.5013,23.06968839
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,62,62,15872,2.978,2000,0.00997231,0.0097648,0.00416374,-0.00020751,0.3,0.5013,23.08967431
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,72,72,18432,3.057,2000,0.00895263,0.00854495,0.00296836,-0.00040768,0.4,0.6684,23.11260286
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,83,83,21248,3.139,2000,0.00797932,0.00777094,0.00226005,-0.00020839,0.45,0.75195,23.13197633
cold,0,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,97,97,24832,3.229,2000,0.00729424,0.00708563,0.00169464,-0.00020861,0.5,0.8355,23.1496276
