arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,256,1.114,2000,0.08510386,0.06466372,0.04465716,-0.02044015,0.1,0.1671,22.63461832
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,2,2,512,2.126,2000,0.0640649,0.05705681,0.03712833,-0.00700809,0.1,0.1671,22.63653889
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,3,3,768,2.17,2000,0.05745284,0.05680089,0.03686884,-0.00065194,0.1,0.1671,22.63859666
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,4,4,1024,2.208,2000,0.05689234,0.05542574,0.03540443,-0.00146659,0.1,0.1671,22.6398601
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,5,5,1280,2.248,2000,0.05567887,0.05161403,0.03144732,-0.00406484,0.1,0.1671,22.640455
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,6,6,1536,2.29,2000,0.05048887,0.04762928,0.02727324,-0.00285959,0.1,0.1671,22.64074764
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,7,7,1792,2.329,2000,0.04867602,0.04510653,0.02453182,-0.00356949,0.1,0.1671,22.64112869
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,8,8,2048,2.367,2000,0.04578388,0.04403902,0.02322422,-0.00174486,0.1,0.1671,22.64180339
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,9,9,2304,2.405,2000,0.04354842,0.04336622,0.02231204,-0.00018221,0.1,0.1671,22.64284823
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,11,11,2816,2.445,2000,0.04228074,0.04074239,0.01924646,-0.00153835,0.15,0.25065,22.6459017
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,12,12,3072,2.484,2000,0.04047568,0.03921725,0.01753896,-0.00125843,0.15,0.25065,22.64788112
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,14,14,3584,2.554,2000,0.03847674,0.03843458,0.01648902,-4.216e-05,0.15,0.25065,22.65226941
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,16,16,4096,2.594,2000,0.0381468,0.03887344,0.01676031,0.00072664,0.15,0.25065,22.65605264
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,19,19,4864,2.636,2000,0.03697901,0.03645056,0.01422571,-0.00052844,0.15,0.25065,22.65916357
warm_all,1,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,22,22,5632,2.678,2000,0.0361029,0.0355741,0.01345499,-0.0005288,0.15,0.25065,22.66093989
