arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,n_train,cycle_steps,cum_step,cum_samples,cycle_wall_s,final_train_loss,final_val_mse_noisy,final_val_mse_clean,final_train_val_gap,best_val_mse_clean,step_of_best,handoff_step,best_at_boundary,rollout_std,truth_std,stable,batch_order_hash,vt_mtu@0.2,vt_mtu@0.3,vt_mtu@0.5,vt_mtu@0.8,effective_rank,dormant_frac,weight_norm,wnorm::body.0.weight,wnorm::body.2.weight,wnorm::body.4.weight,wnorm::head.weight,wratio::body.0.weight,wratio::body.2.weight,wratio::body.4.weight,wratio::head.weight
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,2000,6000,6000,1536000,16.192,nan,0.00418296,0.00348385,0.00418296,0.00080238,202,202,0,1.00741732,0.99916321,1,1949d6a0f7dfd389,0.85,1.05,1.55,2.6,88.97624969,0.0,23.22573422,12.88144684,13.85846519,13.46448517,0.39196783,0.98669408,1.06067703,1.03024153,0.66167938
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,102,500004,1,4000,6000,12000,3072000,14.094,nan,0.00407642,0.00312694,0.00407642,0.00062439,150,150,0,1.00256896,0.99916321,1,0cf4751c3b3ca1e0,0.75,1.0,1.5,2.65,85.770401,0.0,24.09488316,12.73853493,14.65058613,14.26823139,0.26649851,0.97574731,1.12130312,1.09174055,0.4498751
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,103,500005,2,6000,6000,18000,4608000,14.073,nan,0.00382277,0.00284339,0.00382277,0.00053099,150,150,0,0.96447158,0.99916321,1,95e271ebb909b569,0.9,1.15,1.65,2.75,60.72382355,0.0,25.5595333,12.6628046,15.77378464,15.62337971,0.20210633,0.96994651,1.20726869,1.19543038,0.34117491
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,104,500006,3,8000,6000,24000,6144000,14.052,nan,0.0044947,0.00388555,0.0044947,0.00040925,130,130,0,1.00216341,0.99916321,1,9ac25a5a27aa15e6,0.8,1.0,1.5,2.55,83.40727997,0.0,26.91055752,12.56673145,16.84558678,16.80646896,0.15547876,0.96258749,1.28930056,1.28595502,0.26246309
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,105,500007,4,10000,6000,30000,7680000,14.042,nan,0.00501475,0.0044563,0.00501475,0.00052508,62,62,0,45832.80078125,0.99916321,0,bf14292649ebd118,0.8,1.0,1.5,2.5,49.80112839,0.14257812,28.47566022,12.5075531,17.70967102,18.46005821,0.13469818,0.95805454,1.35543446,1.41248019,0.22738348
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,106,500008,5,12000,6000,36000,9216000,14.041,nan,0.00488821,0.00421043,0.00488821,0.00044993,62,62,0,inf,0.99916321,0,2cfe2780ba0dda8b,0.4,0.4,0.4,0.45,49.54628754,0.23242188,30.1865402,12.47362041,18.75655365,20.09514046,0.1141403,0.95545536,1.43555909,1.53758929,0.1926798
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,107,500009,6,14000,6000,42000,10752000,14.053,nan,0.00403159,0.00310846,0.00403159,0.00047033,62,62,0,inf,0.99916321,0,c2c572b2e58ec64b,0.4,0.45,0.45,0.45,33.5983429,0.47265625,32.48061969,12.45324039,19.86453056,22.47879028,0.10895808,0.95389429,1.52035965,1.7199754,0.18393171
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,108,500010,7,16000,6000,48000,12288000,14.032,nan,0.00398524,0.0029539,0.00398524,0.00048456,46,46,0,nan,0.99916321,0,2021572ab6638b9d,0.45,0.45,0.45,0.45,32.3056488,0.51367188,34.19877484,12.44288826,20.70766258,24.20565033,0.09967515,0.95310134,1.58488994,1.85210692,0.16826123
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,109,500011,8,18000,6000,54000,13824000,14.064,nan,0.00380083,0.00274683,0.00380083,0.00058554,34,34,0,nan,0.99916321,0,489e23f51b008fc4,0.35,0.35,0.35,0.35,27.53264046,0.64648438,35.09828363,12.4383173,21.27967834,24.98685455,0.1008238,0.95275121,1.62866997,1.91188114,0.17020026
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,110,500012,9,20000,6000,60000,15360000,14.025,nan,0.00363529,0.00240469,0.00363529,0.00054067,46,46,0,nan,0.99916321,0,040bcd59dd6721e7,0.65,0.65,0.65,0.7,25.89347267,0.69335938,37.03713436,12.43681049,22.19388962,26.91649437,0.09306251,0.95263579,1.69864041,2.05952845,0.15709847
