arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,n_train,cycle_steps,cum_step,cum_samples,cycle_wall_s,final_train_loss,final_val_mse_noisy,final_val_mse_clean,final_train_val_gap,best_val_mse_clean,step_of_best,handoff_step,best_at_boundary,rollout_std,truth_std,stable,batch_order_hash,vt_mtu@0.2,vt_mtu@0.3,vt_mtu@0.5,vt_mtu@0.8,effective_rank,dormant_frac,weight_norm,wnorm::body.0.weight,wnorm::body.2.weight,wnorm::body.4.weight,wnorm::head.weight,wratio::body.0.weight,wratio::body.2.weight,wratio::body.4.weight,wratio::head.weight
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,2000,6000,6000,1536000,23.43,nan,0.0034164,0.00218129,0.0034164,0.00132027,150,150,0,0.99855465,1.00046194,1,57e8b5dd5ea69964,0.85,1.15,1.6,2.6,89.82970428,0.0,22.83166987,13.13909626,13.20864487,13.18419075,0.59842575,1.00436063,1.01095607,1.00925503,1.05317254
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1102,600007,1,4000,6000,12000,3072000,21.911,nan,0.0033115,0.00201803,0.0033115,0.00122742,72,72,0,1.01864839,1.00046194,1,c2107d5e0df6ce0e,1.0,1.25,1.8,2.7,90.63143921,0.0,22.83922142,13.13946629,13.22354889,13.18227482,0.59147781,1.00438891,1.01209679,1.00910836,1.04094483
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1103,600008,2,6000,6000,18000,4608000,21.793,nan,0.00329878,0.0020135,0.00329878,0.00120526,54,54,0,0.99628037,1.00046194,1,da55aa1331a98596,1.0,1.3,1.85,2.8,89.25640869,0.0,22.84892645,13.14183807,13.23733425,13.18309593,0.58693755,1.00457021,1.01315188,1.00917122,1.03295439
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1104,600009,3,8000,6000,24000,6144000,21.87,nan,0.00329192,0.00198977,0.00329192,0.00120522,62,62,0,1.02279115,1.00046194,1,e7178fe9d6f34125,1.05,1.3,1.85,2.75,89.84316254,0.0,22.85837636,13.14350319,13.25168705,13.18360615,0.58224809,1.00469749,1.01425041,1.00921028,1.0247014
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1105,600010,4,10000,6000,30000,7680000,21.881,nan,0.00331964,0.00204892,0.00331964,0.00119158,62,62,0,0.98350638,1.00046194,1,160dee86ea52110f,1.0,1.25,1.75,2.7,89.27667236,0.0,22.87044603,13.14532661,13.2674942,13.1869812,0.57863122,1.00483688,1.01546025,1.00946864,1.01833605
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1106,600011,5,12000,6000,36000,9216000,21.736,nan,0.00328041,0.00199451,0.00328041,0.00117204,40,40,0,1.00019979,1.00046194,1,1ce675273c34c478,1.05,1.3,1.85,2.8,88.98184967,0.0,22.87440542,13.1455183,13.27706718,13.18428326,0.5726549,1.00485153,1.01619294,1.00926211,1.0078183
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1107,600012,6,14000,6000,42000,10752000,21.727,nan,0.00327548,0.00198696,0.00327548,0.00119638,54,54,0,0.9974252,1.00046194,1,62d1b856863e9622,1.05,1.3,1.85,2.75,89.76834869,0.0,22.88818458,13.14825535,13.29289627,13.18963146,0.57000482,1.00506075,1.01740446,1.00967152,1.0031544
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1108,600013,7,16000,6000,48000,12288000,21.771,nan,0.00336064,0.00207483,0.00336064,0.00123693,30,30,0,1.03320527,1.00046194,1,a2361a26c96092fc,0.95,1.15,1.55,2.4,89.80606842,0.0,22.88959336,13.14719009,13.29990864,13.18631744,0.56421584,1.00497932,1.01794117,1.00941783,0.99296634
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1109,600014,8,18000,6000,54000,13824000,21.871,nan,0.00329154,0.00203203,0.00329154,0.00119048,26,26,0,0.99267173,1.00046194,1,a58c8126dcba80c5,1.05,1.3,1.8,2.8,89.77519989,0.0,22.89516322,13.14812088,13.308218,13.18682098,0.56080472,1.00505047,1.01857714,1.00945637,0.98696311
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1110,600015,9,20000,6000,60000,15360000,21.833,nan,0.00325838,0.00198047,0.00325838,0.00120399,30,30,0,0.97747487,1.00046194,1,c28b57b20510f910,1.05,1.3,1.9,2.9,89.50287628,0.0,22.90322701,13.14969158,13.31779194,13.18967533,0.55883908,1.00517054,1.01930991,1.00967487,0.98350376
