arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,256,1.171,2000,0.08510386,0.06723457,0.04749455,-0.01786929,0.1,0.1671,22.63901055
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,2,2,512,2.193,2000,0.06607416,0.05335919,0.03334343,-0.01271496,0.1,0.1671,22.63859816
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,3,3,768,2.232,2000,0.05377559,0.04937369,0.02888588,-0.0044019,0.1,0.1671,22.63926466
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,4,4,1024,2.27,2000,0.04926431,0.04944644,0.02842581,0.00018213,0.1,0.1671,22.64190743
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,5,5,1280,2.309,2000,0.04993879,0.04131581,0.01985406,-0.00862299,0.1,0.1671,22.64555878
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,6,6,1536,2.347,2000,0.03972358,0.04013275,0.01827948,0.00040917,0.15,0.25065,22.65061187
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,7,7,1792,2.385,2000,0.04058275,0.04348147,0.02133717,0.00289873,0.1,0.1671,22.65522263
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,8,8,2048,2.424,2000,0.04356398,0.0401742,0.01783987,-0.00338978,0.1,0.1671,22.657714
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,9,9,2304,2.462,2000,0.03909649,0.03883846,0.01644763,-0.00025803,0.15,0.25065,22.65931747
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,11,11,2816,2.502,2000,0.03834807,0.03650463,0.01431325,-0.00184344,0.15,0.25065,22.66231444
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,12,12,3072,2.541,2000,0.03580865,0.03562446,0.01365006,-0.00018419,0.15,0.25065,22.66401825
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,14,14,3584,2.612,2000,0.03547547,0.03450404,0.01289102,-0.00097143,0.15,0.25065,22.6659507
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,16,16,4096,2.653,2000,0.03390374,0.0339672,0.01248657,6.345e-05,0.15,0.25065,22.6678459
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,19,19,4864,2.695,2000,0.03257577,0.03177607,0.01053507,-0.0007997,0.2,0.3342,22.67605706
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,22,22,5632,2.737,2000,0.031214,0.03080583,0.00965127,-0.00040818,0.2,0.3342,22.68654278
